customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST0170,Female,0,Yes,No,44,Yes,No phone service,No,Yes,No,No internet service,Yes,Yes,Yes,Month-to-month,No,Electronic check,62.22,2730.56,No
CUST0171,Male,0,No,Yes,72,Yes,Yes,Fiber optic,No internet service,Yes,Yes,Yes,No,No,Two year,No,Mailed check,52.92,3809.77,No
CUST0172,Male,0,Yes,Yes,58,Yes,No,Fiber optic,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,110.67,6409.48,No
CUST0173,Female,0,Yes,No,12,Yes,No phone service,DSL,No,No internet service,Yes,No internet service,Yes,No,Two year,No,Bank transfer (automatic),97.87,1165.99,No
CUST0174,Female,0,No,Yes,11,Yes,No,No,No internet service,No,No,No,No internet service,No,Two year,No,Credit card (automatic),20.25,224.78,No
CUST0175,Female,0,Yes,Yes,35,Yes,No,DSL,Yes,No,No internet service,No internet service,No,No internet service,Month-to-month,Yes,Credit card (automatic),77.04,2700.48,No
CUST0176,Male,0,Yes,No,9,Yes,Yes,No,Yes,Yes,No,No,Yes,No internet service,Two year,No,Credit card (automatic),89.99,802.68,No
CUST0177,Male,0,Yes,No,15,Yes,No,DSL,No internet service,Yes,No internet service,Yes,No,Yes,Month-to-month,Yes,Electronic check,25.34,376.93,No
CUST0178,Male,0,No,Yes,18,Yes,No,No,No,Yes,No internet service,No,Yes,No internet service,Month-to-month,Yes,Mailed check,31.4,571.36,No
CUST0179,Male,0,Yes,No,5,Yes,No phone service,Fiber optic,Yes,No,Yes,No internet service,No internet service,Yes,Two year,Yes,Credit card (automatic),47.86,233.32,No
CUST0180,Male,0,Yes,Yes,3,Yes,Yes,No,No,No internet service,No internet service,No,No internet service,Yes,Month-to-month,Yes,Mailed check,81.38,251.95,Yes
CUST0181,Male,0,No,Yes,29,Yes,Yes,No,No internet service,Yes,No,No internet service,Yes,No internet service,One year,No,Mailed check,112.31,3258.22,No
CUST0182,Female,0,No,No,45,Yes,No phone service,DSL,No,Yes,No internet service,Yes,Yes,No internet service,One year,No,Credit card (automatic),68.59,3088.42,No
CUST0183,Male,0,No,Yes,26,Yes,No phone service,No,No internet service,Yes,No,No,No internet service,No internet service,Month-to-month,No,Mailed check,118.23,3066.98,No
CUST0184,Male,0,Yes,No,44,Yes,Yes,No,No internet service,No internet service,No internet service,No,No,Yes,One year,Yes,Mailed check,113.67,4992.71,Yes
CUST0185,Male,0,No,Yes,36,Yes,No phone service,No,No,Yes,No,No,Yes,Yes,Two year,Yes,Electronic check,83.74,3011.89,No
CUST0186,Female,1,No,Yes,8,Yes,Yes,No,Yes,Yes,No,No,No,Yes,Month-to-month,No,Credit card (automatic),65.8,518.3,No
CUST0187,Male,0,No,Yes,60,Yes,No phone service,Fiber optic,No internet service,No,No,Yes,Yes,Yes,One year,No,Credit card (automatic),88.16,5281.6,No
CUST0188,Male,0,Yes,No,34,Yes,Yes,DSL,No internet service,No,No internet service,No internet service,Yes,Yes,Month-to-month,No,Credit card (automatic),99.12,3379.06,Yes
CUST0189,Female,0,No,No,46,Yes,Yes,No,No internet service,No,Yes,No,Yes,No internet service,Two year,Yes,Electronic check,114.31,5249.62,No
CUST0190,Male,0,No,Yes,20,Yes,No phone service,DSL,Yes,No internet service,No,Yes,No internet service,Yes,Month-to-month,Yes,Mailed check,95.35,1905.79,No
CUST0191,Male,0,No,No,16,Yes,No,Fiber optic,Yes,No,No,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),59.16,951.68,Yes
CUST0192,Male,0,No,No,54,Yes,No,Fiber optic,No internet service,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),69.33,3739.51,No
CUST0193,Male,0,No,Yes,5,Yes,No phone service,No,Yes,Yes,No,No,No,Yes,Two year,Yes,Bank transfer (automatic),24.7,123.46,No
CUST0194,Male,0,Yes,No,34,Yes,Yes,DSL,No,No internet service,No,No,Yes,No internet service,Two year,Yes,Electronic check,22.87,774.78,No
CUST0195,Female,0,Yes,No,49,Yes,No phone service,DSL,No,No internet service,No internet service,Yes,No,No,Two year,No,Credit card (automatic),48.15,2363.62,Yes
CUST0196,Female,0,No,No,36,Yes,No,DSL,No,Yes,Yes,No,Yes,No,Two year,No,Mailed check,100.61,3624.16,Yes
CUST0197,Female,1,No,Yes,12,Yes,Yes,Fiber optic,No,No internet service,No,No,No,Yes,Two year,No,Electronic check,51.92,619.22,No
CUST0198,Male,0,No,Yes,24,Yes,Yes,Fiber optic,No internet service,Yes,No internet service,Yes,No,No internet service,Two year,Yes,Mailed check,31.69,763.19,No
CUST0199,Male,1,Yes,No,0,Yes,Yes,No,No,No,No internet service,No internet service,Yes,No,One year,Yes,Mailed check,55.61,-9.94,No
CUST0200,Male,0,Yes,Yes,48,Yes,No,DSL,Yes,Yes,No internet service,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),50.56,2430.3,Yes
CUST0201,Female,1,Yes,No,34,No,No,DSL,No internet service,No internet service,No internet service,Yes,Yes,No internet service,Month-to-month,No,Credit card (automatic),118.93,4049.25,Yes
CUST0202,Male,1,Yes,Yes,52,Yes,Yes,Fiber optic,Yes,No,Yes,No,No internet service,No,Month-to-month,No,Mailed check,117.14,6081.42,No
CUST0203,Male,0,No,No,51,Yes,Yes,No,No,Yes,Yes,No internet service,No,Yes,Two year,No,Mailed check,93.69,4781.4,No
CUST0204,Female,0,No,Yes,53,Yes,No,No,No internet service,No internet service,No internet service,No,Yes,Yes,Month-to-month,No,Mailed check,102.89,5454.17,Yes
CUST0205,Male,0,No,No,46,Yes,No,No,No internet service,No internet service,Yes,Yes,No internet service,Yes,Month-to-month,No,Mailed check,45.39,2083.6,No
CUST0206,Female,0,No,Yes,42,Yes,Yes,Fiber optic,No internet service,No,No internet service,No internet service,Yes,No,Month-to-month,No,Electronic check,73.77,3092.3,No
CUST0207,Female,0,Yes,No,19,No,No phone service,DSL,No,Yes,No,No internet service,No internet service,No internet service,Two year,No,Mailed check,119.85,2286.3,No
CUST0208,Female,0,No,Yes,32,Yes,No phone service,No,Yes,Yes,No,No,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),52.32,1673.87,No
CUST0209,Male,0,Yes,Yes,15,Yes,No phone service,No,No internet service,No internet service,No internet service,No internet service,No,Yes,Month-to-month,Yes,Electronic check,118.62,1778.46,No
CUST0210,Male,0,Yes,Yes,6,Yes,No,DSL,Yes,No,No,Yes,Yes,Yes,One year,No,Bank transfer (automatic),38.83,239.91,No
CUST0211,Male,1,No,No,69,Yes,No phone service,No,No,Yes,No internet service,No internet service,No internet service,Yes,One year,No,Mailed check,82.01,5656.34,No
CUST0212,Male,0,Yes,No,20,No,No phone service,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),98.19,1969.91,No
CUST0213,Male,0,Yes,No,35,Yes,No,No,Yes,No internet service,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),79.32,2777.55,No
CUST0214,Male,0,No,Yes,53,Yes,No phone service,DSL,No internet service,Yes,Yes,Yes,No internet service,Yes,One year,Yes,Credit card (automatic),50.89,2691.39,Yes
CUST0215,Male,1,Yes,No,18,Yes,Yes,Fiber optic,Yes,No internet service,No internet service,No,Yes,No,Month-to-month,No,Electronic check,101.4,1822.22,No
CUST0216,Female,0,Yes,Yes,24,Yes,No,No,No internet service,Yes,Yes,No,No,Yes,Month-to-month,No,Bank transfer (automatic),40.17,954.54,No
CUST0217,Male,0,No,Yes,66,Yes,Yes,DSL,No internet service,No internet service,No internet service,No,No,No internet service,Two year,No,Mailed check,63.03,4158.78,No
CUST0218,Female,0,Yes,Yes,52,Yes,No phone service,DSL,Yes,Yes,No,No internet service,No internet service,No,Two year,No,Mailed check,47.97,2503.17,No
CUST0219,Male,0,Yes,No,47,Yes,Yes,DSL,No internet service,No,No internet service,No internet service,No,No internet service,One year,Yes,Credit card (automatic),69.54,3271.02,No
CUST0220,Male,0,No,Yes,41,Yes,No,DSL,No internet service,Yes,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),58.74,2409.9,Yes
CUST0221,Male,1,Yes,No,46,Yes,No phone service,No,No internet service,Yes,No internet service,No,No,No internet service,Two year,Yes,Bank transfer (automatic),37.91,1751.25,No
CUST0222,Female,0,No,No,41,Yes,No,No,No,No internet service,No internet service,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),94.19,3854.23,No
CUST0223,Female,0,Yes,Yes,1,Yes,No phone service,Fiber optic,No internet service,Yes,No,Yes,Yes,No internet service,Two year,Yes,Mailed check,37.66,43.59,No
CUST0224,Female,1,Yes,No,5,Yes,No,Fiber optic,Yes,Yes,No,No,No,No internet service,One year,Yes,Credit card (automatic),74.56,376.75,No
CUST0225,Female,0,No,Yes,45,Yes,No,DSL,No,Yes,Yes,Yes,Yes,No internet service,Month-to-month,Yes,Electronic check,100.46,4521.29,Yes
CUST0226,Male,0,No,Yes,65,Yes,Yes,DSL,No internet service,No internet service,No internet service,Yes,No,No,One year,Yes,Electronic check,68.33,4439.15,Yes
CUST0227,Female,1,Yes,No,39,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,Two year,No,Electronic check,108.69,4229.62,Yes
CUST0228,Male,0,No,Yes,57,Yes,No,No,Yes,No,No,Yes,No,No internet service,Two year,Yes,Credit card (automatic),62.88,3586.52,Yes
CUST0229,Male,0,Yes,Yes,32,Yes,Yes,No,No,No,No,No,No,Yes,Two year,No,Bank transfer (automatic),117.07,3747.63,No
CUST0230,Female,0,No,Yes,61,Yes,No phone service,No,No,No internet service,No internet service,No internet service,No internet service,No,Two year,No,Bank transfer (automatic),22.49,1367.58,Yes
CUST0231,Female,0,Yes,No,11,Yes,No phone service,DSL,No internet service,Yes,No internet service,Yes,Yes,Yes,Month-to-month,No,Credit card (automatic),99.11,1085.7,No
CUST0232,Female,0,Yes,No,48,Yes,No,Fiber optic,Yes,No internet service,Yes,No,Yes,No internet service,Two year,No,Credit card (automatic),90.79,4355.07,Yes
CUST0233,Female,0,Yes,No,4,Yes,Yes,Fiber optic,Yes,Yes,No,No internet service,Yes,Yes,Month-to-month,Yes,Electronic check,81.11,323.11,No
CUST0234,Female,0,Yes,Yes,50,Yes,No phone service,Fiber optic,No,No internet service,Yes,Yes,No internet service,Yes,One year,Yes,Credit card (automatic),49.61,2485.26,Yes
CUST0235,Female,1,Yes,Yes,68,Yes,Yes,No,No internet service,Yes,No,No internet service,No,Yes,Two year,No,Bank transfer (automatic),81.07,5513.01,No
CUST0236,Female,0,No,No,31,Yes,No,Fiber optic,No,Yes,No,Yes,No internet service,Yes,Month-to-month,Yes,Electronic check,79.46,2456.26,Yes
CUST0237,Female,1,No,No,48,Yes,Yes,Fiber optic,No,No internet service,Yes,No internet service,Yes,Yes,Month-to-month,Yes,Credit card (automatic),34.94,1684.95,No
CUST0238,Male,0,Yes,No,59,Yes,No,No,No,No internet service,No,No internet service,No,No,Month-to-month,No,Mailed check,107.98,6370.4,No
CUST0239,Female,0,Yes,No,45,Yes,No phone service,DSL,No internet service,No internet service,No,Yes,No,No internet service,Two year,Yes,Bank transfer (automatic),73.46,3313.65,No
CUST0240,Female,0,No,No,67,No,No phone service,DSL,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,28.91,1939.23,No
CUST0241,Male,0,No,Yes,40,Yes,No phone service,No,No internet service,No internet service,No,No internet service,Yes,Yes,One year,No,Electronic check,59.16,2367.78,No
CUST0242,Female,0,No,No,66,Yes,No phone service,Fiber optic,Yes,Yes,Yes,No,Yes,No internet service,One year,Yes,Electronic check,41.65,2745.58,Yes
CUST0243,Male,1,No,Yes,12,Yes,Yes,DSL,No,No,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),36.86,451.75,Yes
CUST0244,Male,0,No,Yes,17,Yes,Yes,DSL,Yes,No,No,No internet service,Yes,No internet service,One year,Yes,Mailed check,114.64,1958.55,No
CUST0245,Female,0,Yes,Yes,50,Yes,Yes,DSL,No,Yes,Yes,Yes,No,No internet service,One year,Yes,Credit card (automatic),87.48,4371.26,No
CUST0246,Male,0,Yes,Yes,35,No,No,No,Yes,Yes,No,No internet service,No,Yes,Month-to-month,No,Bank transfer (automatic),50.16,1761.39,No
CUST0247,Male,0,No,No,33,Yes,No phone service,DSL,No internet service,No internet service,No,No internet service,Yes,No internet service,Two year,No,Electronic check,87.84,2894.12,Yes
CUST0248,Male,0,No,Yes,11,Yes,No phone service,Fiber optic,No,Yes,Yes,No,No,No,One year,No,Credit card (automatic),100.3,1105.58,No
CUST0249,Male,0,No,No,4,Yes,No phone service,No,No,Yes,No internet service,No,No,Yes,Two year,Yes,Bank transfer (automatic),51.69,210.18,No
CUST0250,Female,0,No,Yes,47,Yes,Yes,No,No internet service,No,Yes,No,No internet service,No,Two year,Yes,Mailed check,118.48,5578.25,No
CUST0251,Male,0,No,No,39,Yes,Yes,DSL,Yes,No internet service,No,Yes,No,No internet service,Month-to-month,No,Mailed check,108.15,4213.61,No
CUST0252,Female,0,No,No,12,Yes,No phone service,Fiber optic,Yes,No internet service,No internet service,No,No,No,Two year,Yes,Credit card (automatic),99.71,1200.64,No
CUST0253,Male,0,No,Yes,25,Yes,No,No,No internet service,Yes,No internet service,Yes,Yes,Yes,One year,No,Credit card (automatic),91.52,2282.91,Yes
CUST0254,Male,0,No,No,13,Yes,Yes,DSL,Yes,No internet service,No,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),23.87,301.03,No
CUST0255,Male,1,No,Yes,10,Yes,No phone service,Fiber optic,No internet service,No,Yes,No,No,Yes,Month-to-month,No,Mailed check,22.24,218.1,No
CUST0256,Male,0,Yes,No,37,Yes,No phone service,Fiber optic,Yes,No,Yes,No internet service,No internet service,Yes,Two year,No,Bank transfer (automatic),36.48,1355.49,No
CUST0257,Female,0,No,Yes,56,Yes,No phone service,No,No internet service,No,No,No internet service,No internet service,No,Two year,Yes,Bank transfer (automatic),111.69,6263.38,No
CUST0258,Female,0,No,Yes,21,Yes,No,DSL,No internet service,Yes,Yes,No,No,Yes,Two year,Yes,Credit card (automatic),41.73,866.85,No
CUST0259,Male,0,Yes,No,15,Yes,No phone service,Fiber optic,No internet service,Yes,Yes,No internet service,No,Yes,One year,No,Mailed check,90.11,1343.89,Yes
CUST0260,Male,1,Yes,No,28,No,Yes,No,No internet service,No,Yes,Yes,No,Yes,One year,No,Electronic check,117.99,3301.12,No
CUST0261,Female,0,Yes,Yes,1,Yes,No,No,Yes,No,No internet service,No,No,No internet service,Two year,Yes,Bank transfer (automatic),113.73,112.78,No
CUST0262,Male,0,No,Yes,53,Yes,No,No,No,No internet service,No internet service,Yes,No internet service,No,Two year,Yes,Electronic check,60.03,3190.15,Yes
CUST0263,Male,0,No,No,1,No,No phone service,No,Yes,No internet service,Yes,No,No internet service,No internet service,Month-to-month,Yes,Mailed check,88.11,78.53,Yes
CUST0264,Male,0,No,Yes,2,Yes,Yes,No,No internet service,No internet service,No,No internet service,No internet service,Yes,Two year,Yes,Electronic check,95.93,198.84,No
CUST0265,Female,0,No,Yes,55,Yes,Yes,Fiber optic,No,No internet service,No,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),74.95,4122.54,Yes
CUST0266,Female,0,Yes,Yes,71,Yes,No phone service,No,No,No,No,Yes,No,Yes,Month-to-month,No,Mailed check,72.3,5127.59,No
CUST0267,Female,0,No,No,10,Yes,No phone service,DSL,Yes,No internet service,No,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),42.35,417.42,No
CUST0268,Male,0,No,Yes,31,Yes,Yes,DSL,No internet service,No,Yes,No internet service,No internet service,Yes,One year,No,Mailed check,87.59,2706.29,No
CUST0269,Male,0,Yes,Yes,3,Yes,No,Fiber optic,No internet service,No,Yes,Yes,No internet service,Yes,Month-to-month,Yes,Bank transfer (automatic),49.38,143.06,No
CUST0270,Female,1,No,No,8,Yes,No,No,No internet service,Yes,No,Yes,Yes,Yes,One year,Yes,Electronic check,50.86,416.37,No
CUST0271,Female,0,No,Yes,55,Yes,No phone service,No,No internet service,No internet service,Yes,Yes,No,No internet service,One year,No,Bank transfer (automatic),46.57,2567.31,No
CUST0272,Female,0,No,Yes,15,Yes,No phone service,Fiber optic,No internet service,No,No,No,No internet service,Yes,One year,Yes,Electronic check,26.58,407.95,Yes
CUST0273,Female,0,No,Yes,70,Yes,Yes,No,No,Yes,No,Yes,No,No internet service,Month-to-month,No,Bank transfer (automatic),104.37,7299.0,No
CUST0274,Male,1,Yes,Yes,9,Yes,Yes,No,Yes,Yes,No internet service,No,No,Yes,Month-to-month,No,Bank transfer (automatic),106.31,957.77,No
CUST0275,Female,0,Yes,No,35,Yes,Yes,DSL,Yes,No,No,No,No,No,Two year,No,Bank transfer (automatic),92.38,3241.94,No
CUST0276,Male,1,Yes,Yes,23,Yes,Yes,No,Yes,No,No internet service,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),112.77,2596.91,No
CUST0277,Female,0,Yes,Yes,63,Yes,No phone service,Fiber optic,No,No internet service,No,Yes,Yes,No,Two year,Yes,Credit card (automatic),83.13,5227.59,Yes
CUST0278,Male,0,No,Yes,55,Yes,No phone service,DSL,No,No internet service,Yes,No,No internet service,Yes,Month-to-month,Yes,Bank transfer (automatic),83.96,4609.19,No
CUST0279,Female,0,No,Yes,21,Yes,Yes,Fiber optic,Yes,No,No internet service,No internet service,No,Yes,One year,No,Credit card (automatic),108.77,2282.61,No
CUST0280,Female,0,No,Yes,51,Yes,No phone service,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,No,Mailed check,40.85,2081.04,No
CUST0281,Female,0,Yes,No,49,No,No phone service,No,No,Yes,No,Yes,No,Yes,One year,No,Electronic check,63.55,3121.74,No
CUST0282,Female,0,Yes,No,46,Yes,Yes,No,Yes,Yes,No internet service,No,No internet service,Yes,Month-to-month,Yes,Electronic check,90.41,4164.47,No
CUST0283,Male,0,Yes,Yes,22,Yes,No,DSL,No,Yes,No,Yes,No,No internet service,One year,Yes,Credit card (automatic),46.87,1023.78,No
CUST0284,Female,0,No,Yes,18,Yes,No,Fiber optic,No internet service,Yes,No,No,Yes,No internet service,Two year,Yes,Mailed check,42.86,763.27,No
CUST0285,Male,0,No,No,51,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,No internet service,One year,No,Bank transfer (automatic),109.83,5608.67,No
CUST0286,Male,0,Yes,No,33,Yes,No,No,Yes,No internet service,No internet service,No,No internet service,No,One year,Yes,Electronic check,119.6,3945.8,No
CUST0287,Male,0,Yes,No,28,Yes,No phone service,Fiber optic,Yes,Yes,Yes,Yes,No internet service,Yes,Month-to-month,No,Credit card (automatic),58.64,1635.31,Yes
CUST0288,Male,0,No,Yes,60,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Mailed check,43.66,2627.57,No
CUST0289,Female,0,No,Yes,34,Yes,Yes,Fiber optic,No,No internet service,No internet service,No,No,Yes,Month-to-month,Yes,Mailed check,60.45,2059.71,No
CUST0290,Male,0,No,Yes,4,Yes,Yes,Fiber optic,Yes,Yes,Yes,No internet service,Yes,No,One year,No,Credit card (automatic),50.39,194.84,No
CUST0291,Male,1,Yes,Yes,6,Yes,No,Fiber optic,No internet service,Yes,No,Yes,Yes,No,One year,Yes,Mailed check,102.18,615.21,No
CUST0292,Male,0,Yes,Yes,40,Yes,No,DSL,No,Yes,No internet service,No internet service,Yes,No,One year,Yes,Electronic check,110.1,4403.39,No
CUST0293,Female,0,Yes,Yes,1,Yes,No phone service,Fiber optic,No,No,No internet service,No internet service,Yes,No,One year,No,Credit card (automatic),59.09,54.22,Yes
CUST0294,Female,0,Yes,No,9,No,No,Fiber optic,Yes,Yes,No internet service,Yes,Yes,No internet service,Month-to-month,No,Credit card (automatic),79.96,721.46,No
CUST0295,Female,1,No,No,43,Yes,No,DSL,No,No,No internet service,Yes,Yes,No,Month-to-month,No,Mailed check,27.88,1197.64,Yes
CUST0296,Female,0,No,Yes,69,Yes,No,No,No,No,No internet service,No,No,No,Month-to-month,No,Credit card (automatic),66.22,4570.41,No
